id,state,priority,created_at,updated_at,started_at,started_move,finished_move,started_dispense,finished_dispense,collected_at,ticket_item_failed,ingredient_id,ticket_id,mass,actual_mass,item_cost,location,ticket_id_counts,move_no_in_sequence,priority_list,ingredient_list
a816b3cf-dc2f-4b0b-87cb-ea39ba5c3049,TICKETITEM_DONE,30,2021-09-22 10:23:26.256967,2021-09-22 11:37:04.454732,2021-09-22 11:34:06.610264+00:00,2021-09-22 11:34:06.610264,2021-09-22 11:34:17.044784,2021-09-22 11:34:17.044784,2021-09-22 11:34:46.536005,None,False,8300fc64-5d3e-45cb-9f0d-9cfed6c635c7,7a0b63b3-8b8d-46fa-bb58-4406b5144ac7,70000,78828,0.0,nan,6,1,"10, 30, 110, 120, 140, 150",nan
f13d92ff-08a3-434f-945b-268809b43b77,TICKETITEM_DONE,120,2021-09-22 10:23:26.258850,2021-09-22 11:37:04.455245,2021-09-22 11:35:13.251245+00:00,2021-09-22 11:35:13.251245,2021-09-22 11:35:22.166927,2021-09-22 11:35:22.166927,2021-09-22 11:35:38.952504,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,7a0b63b3-8b8d-46fa-bb58-4406b5144ac7,15000,15417,0.0,nan,6,3,"10, 30, 110, 120, 140, 150",nan
ad6e45f7-2c69-4c78-a7dc-38548a0f3cb2,TICKETITEM_DONE,140,2021-09-22 10:23:26.259762,2021-09-22 11:37:04.455503,2021-09-22 11:35:39.209312+00:00,2021-09-22 11:35:39.209312,2021-09-22 11:35:47.664728,2021-09-22 11:35:47.664729,2021-09-22 11:36:02.704465,None,False,d540dc34-5e97-4032-9c6b-ec8e0bf63864,7a0b63b3-8b8d-46fa-bb58-4406b5144ac7,50000,55042,0.0,nan,6,4,"10, 30, 110, 120, 140, 150",nan
ff29dc30-3c8f-415e-ae24-368a3cce9b0d,TICKETITEM_DONE,150,2021-09-22 10:23:26.260737,2021-09-22 11:37:04.455748,2021-09-22 11:36:03.042288+00:00,2021-09-22 11:36:03.042288,2021-09-22 11:36:12.949837,2021-09-22 11:36:12.949837,2021-09-22 11:36:37.612742,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,7a0b63b3-8b8d-46fa-bb58-4406b5144ac7,7000,9307,0.0,nan,6,5,"10, 30, 110, 120, 140, 150",nan
3e1d4f19-3950-4e98-ac54-99ce16beda38,TICKETITEM_DONE,10,2021-09-22 10:24:55.419964,2021-09-22 12:15:22.038426,2021-09-22 12:11:00.399327+00:00,2021-09-22 12:11:00.399327,2021-09-22 12:11:10.751823,2021-09-22 12:11:10.751824,2021-09-22 12:11:41.179698,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,0006f57c-d2b4-476c-ab84-02ff3f84a492,120000,140367,0.0,nan,6,0,"10, 90, 100, 120, 140, 150",nan
92fbcb4f-17cc-416a-8242-63abe043153f,TICKETITEM_DONE,90,2021-09-22 10:24:55.423240,2021-09-22 12:15:22.038872,2021-09-22 12:12:07.805595+00:00,2021-09-22 12:12:07.805595,2021-09-22 12:12:17.847092,2021-09-22 12:12:17.847093,2021-09-22 12:12:42.922773,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,0006f57c-d2b4-476c-ab84-02ff3f84a492,50000,52089,0.0,nan,6,1,"10, 90, 100, 120, 140, 150",nan
f891b44a-d25b-4f37-a10a-86cebc9f258b,TICKETITEM_DONE,100,2021-09-22 10:24:55.426348,2021-09-22 12:15:22.039190,2021-09-22 12:12:43.051741+00:00,2021-09-22 12:12:43.051741,2021-09-22 12:12:51.123589,2021-09-22 12:12:51.123589,2021-09-22 12:13:02.772028,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,0006f57c-d2b4-476c-ab84-02ff3f84a492,40000,40093,0.0,nan,6,2,"10, 90, 100, 120, 140, 150",nan
664c8878-10d2-43b9-ad66-2cc0904bc6b0,TICKETITEM_DONE,120,2021-09-22 10:24:55.428700,2021-09-22 12:15:22.039543,2021-09-22 12:13:02.954988+00:00,2021-09-22 12:13:02.954988,2021-09-22 12:13:12.831234,2021-09-22 12:13:12.831235,2021-09-22 12:13:27.764624,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,0006f57c-d2b4-476c-ab84-02ff3f84a492,15000,14661,0.0,nan,6,3,"10, 90, 100, 120, 140, 150",nan
8fe469dd-ba0c-460d-af3c-d09d234ea851,TICKETITEM_DONE,140,2021-09-22 10:24:55.431031,2021-09-22 12:15:22.039964,2021-09-22 12:13:27.864574+00:00,2021-09-22 12:13:27.864575,2021-09-22 12:13:36.358396,2021-09-22 12:13:36.358397,2021-09-22 12:14:04.971942,None,False,5345f17d-a10d-4bec-ae3c-f6cffcc539be,0006f57c-d2b4-476c-ab84-02ff3f84a492,40000,42648,0.0,nan,6,4,"10, 90, 100, 120, 140, 150",nan
16666d40-2fdc-4181-9a1b-67afd01d3818,TICKETITEM_DONE,150,2021-09-22 10:24:55.434710,2021-09-22 12:15:22.040460,2021-09-22 12:14:15.132765+00:00,2021-09-22 12:14:15.132765,2021-09-22 12:14:25.049516,2021-09-22 12:14:25.049516,2021-09-22 12:14:57.176861,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,0006f57c-d2b4-476c-ab84-02ff3f84a492,7000,11299,0.0,nan,6,5,"10, 90, 100, 120, 140, 150",nan
879ae15c-6b11-4bac-bb15-3c2b20ba5e75,TICKETITEM_DONE,10,2021-09-22 10:35:22.288928,2021-09-22 11:39:37.045972,2021-09-22 11:35:02.970196+00:00,2021-09-22 11:35:02.970197,2021-09-22 11:35:13.231398,2021-09-22 11:35:13.231398,2021-09-22 11:35:44.459966,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,cdb3da42-73af-49f6-8632-9fe47226d7e4,144000,156843,0.0,nan,8,0,"10, 40, 90, 100, 110, 130, 140, 150",nan
a3d54e93-d972-430a-86aa-f90ee52ed256,TICKETITEM_DONE,40,2021-09-22 10:35:22.290024,2021-09-22 11:39:37.046347,2021-09-22 11:35:47.735470+00:00,2021-09-22 11:35:47.735470,2021-09-22 11:35:56.698549,2021-09-22 11:35:56.698549,2021-09-22 11:36:23.994494,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,cdb3da42-73af-49f6-8632-9fe47226d7e4,84000,107831,0.0,nan,8,1,"10, 40, 90, 100, 110, 130, 140, 150",nan
36683fc1-776f-4f6f-9874-a4faeaf9db55,TICKETITEM_DONE,90,2021-09-22 10:35:22.290876,2021-09-22 11:39:37.046725,2021-09-22 11:36:26.019316+00:00,2021-09-22 11:36:26.019316,2021-09-22 11:36:37.525759,2021-09-22 11:36:37.525759,2021-09-22 11:36:58.833294,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,cdb3da42-73af-49f6-8632-9fe47226d7e4,50000,50744,0.0,nan,8,2,"10, 40, 90, 100, 110, 130, 140, 150",nan
5d853765-c018-4985-8d58-5f546e49ac8b,TICKETITEM_DONE,100,2021-09-22 10:35:22.291673,2021-09-22 11:39:37.047078,2021-09-22 11:36:59.144600+00:00,2021-09-22 11:36:59.144600,2021-09-22 11:37:07.571205,2021-09-22 11:37:07.571205,2021-09-22 11:37:19.155231,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,cdb3da42-73af-49f6-8632-9fe47226d7e4,48000,55685,0.0,nan,8,3,"10, 40, 90, 100, 110, 130, 140, 150",nan
b944a129-8c8d-4305-b670-e6a59541911c,TICKETITEM_DONE,110,2021-09-22 10:35:22.292473,2021-09-22 11:39:37.047438,2021-09-22 11:37:21.100916+00:00,2021-09-22 11:37:21.100916,2021-09-22 11:37:28.941997,2021-09-22 11:37:28.941998,2021-09-22 11:37:36.922501,None,False,3182fea5-7eca-4d34-96e1-77abec8fc795,cdb3da42-73af-49f6-8632-9fe47226d7e4,10000,17862,0.0,nan,8,4,"10, 40, 90, 100, 110, 130, 140, 150",nan
a6ef7023-c4ed-4ac1-bb8e-f01735738c66,TICKETITEM_DONE,130,2021-09-22 10:35:22.293284,2021-09-22 11:39:37.047782,2021-09-22 11:37:44.593584+00:00,2021-09-22 11:37:44.593585,2021-09-22 11:37:52.968278,2021-09-22 11:37:52.968279,2021-09-22 11:38:10.524785,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,cdb3da42-73af-49f6-8632-9fe47226d7e4,3000,2487,0.0,nan,8,5,"10, 40, 90, 100, 110, 130, 140, 150",nan
6a44efac-f73e-449f-b169-53871a3ea9b5,TICKETITEM_DONE,140,2021-09-22 10:35:22.294079,2021-09-22 11:39:37.048134,2021-09-22 11:38:18.094834+00:00,2021-09-22 11:38:18.094841,2021-09-22 11:38:26.588379,2021-09-22 11:38:26.588379,2021-09-22 11:38:42.749612,None,False,e31c5ea0-00ba-4fb3-9bd6-185237ca1ceb,cdb3da42-73af-49f6-8632-9fe47226d7e4,50000,54508,0.0,nan,8,6,"10, 40, 90, 100, 110, 130, 140, 150",nan
bd5c2b72-29ca-4905-a630-d71eb9f77f6a,TICKETITEM_DONE,150,2021-09-22 10:35:22.294967,2021-09-22 11:39:37.048484,2021-09-22 11:38:42.885284+00:00,2021-09-22 11:38:42.885284,2021-09-22 11:38:52.721451,2021-09-22 11:38:52.721452,2021-09-22 11:39:11.410394,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,cdb3da42-73af-49f6-8632-9fe47226d7e4,7000,9851,0.0,nan,8,7,"10, 40, 90, 100, 110, 130, 140, 150",nan
ddcc8762-ab80-4228-8860-1dbeb5123152,TICKETITEM_DONE,10,2021-09-22 10:48:40.565766,2021-09-22 11:42:57.898077,2021-09-22 11:38:07.197824+00:00,2021-09-22 11:38:07.197825,2021-09-22 11:38:18.047143,2021-09-22 11:38:18.047144,2021-09-22 11:38:48.995661,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,8b6300eb-9e2a-4102-98cd-89a292a5e17f,120000,134330,0.0,nan,8,0,"10, 40, 90, 100, 110, 130, 140, 150",nan
61b6c5f2-9a92-486e-976f-fece2088c143,TICKETITEM_DONE,40,2021-09-22 10:48:40.567484,2021-09-22 11:42:57.898380,2021-09-22 11:38:52.779370+00:00,2021-09-22 11:38:52.779370,2021-09-22 11:39:02.355251,2021-09-22 11:39:02.355251,2021-09-22 11:39:29.271701,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,8b6300eb-9e2a-4102-98cd-89a292a5e17f,70000,92835,0.0,nan,8,1,"10, 40, 90, 100, 110, 130, 140, 150",nan
9137b73e-f2fd-4612-b22a-8bcbd1cf7bbe,TICKETITEM_DONE,90,2021-09-22 10:48:40.568576,2021-09-22 11:42:57.898667,2021-09-22 11:39:31.471210+00:00,2021-09-22 11:39:31.471211,2021-09-22 11:39:41.241897,2021-09-22 11:39:41.241897,2021-09-22 11:40:03.373648,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,8b6300eb-9e2a-4102-98cd-89a292a5e17f,50000,51126,0.0,nan,8,2,"10, 40, 90, 100, 110, 130, 140, 150",nan
0f890df5-a64e-4d60-b93e-ba3d17fd04d3,TICKETITEM_DONE,100,2021-09-22 10:48:40.571246,2021-09-22 11:42:57.898932,2021-09-22 11:40:03.559666+00:00,2021-09-22 11:40:03.559666,2021-09-22 11:40:11.754208,2021-09-22 11:40:11.754208,2021-09-22 11:40:22.142503,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,8b6300eb-9e2a-4102-98cd-89a292a5e17f,40000,50699,0.0,nan,8,3,"10, 40, 90, 100, 110, 130, 140, 150",nan
67e07205-f45f-4621-b6a6-46c48f809730,TICKETITEM_DONE,130,2021-09-22 10:48:40.573233,2021-09-22 11:42:57.899468,2021-09-22 11:40:43.369082+00:00,2021-09-22 11:40:43.369082,2021-09-22 11:40:51.761106,2021-09-22 11:40:51.761106,2021-09-22 11:41:04.510944,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,8b6300eb-9e2a-4102-98cd-89a292a5e17f,2000,1962,0.0,nan,8,5,"10, 40, 90, 100, 110, 130, 140, 150",nan
a1b99238-951c-40da-89dd-b936bb56b745,TICKETITEM_DONE,140,2021-09-22 10:48:40.574191,2021-09-22 11:42:57.899705,2021-09-22 11:41:10.000063+00:00,2021-09-22 11:41:10.000063,2021-09-22 11:41:18.502369,2021-09-22 11:41:18.502369,2021-09-22 11:41:46.578706,None,False,e31c5ea0-00ba-4fb3-9bd6-185237ca1ceb,8b6300eb-9e2a-4102-98cd-89a292a5e17f,50000,53861,0.0,nan,8,6,"10, 40, 90, 100, 110, 130, 140, 150",nan
ebde47cb-9671-42dc-beb2-8746d6564224,TICKETITEM_DONE,150,2021-09-22 10:48:40.575096,2021-09-22 11:42:57.899943,2021-09-22 11:41:53.293526+00:00,2021-09-22 11:41:53.293526,2021-09-22 11:42:03.737706,2021-09-22 11:42:03.737707,2021-09-22 11:42:30.972790,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,8b6300eb-9e2a-4102-98cd-89a292a5e17f,7000,10228,0.0,nan,8,7,"10, 40, 90, 100, 110, 130, 140, 150",nan
c45e857f-af45-4f3f-90f9-a43a81d59e61,TICKETITEM_DONE,10,2021-09-22 10:52:21.930849,2021-09-22 13:06:14.360710,2021-09-22 12:29:00.270363+00:00,2021-09-22 12:29:00.270364,2021-09-22 12:29:09.916242,2021-09-22 12:29:09.916242,2021-09-22 12:31:54.888658,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,2214382a-503d-4fb8-94e8-e59654eca8df,120000,20786,0.0,nan,6,0,"10, 40, 90, 100, 130, 140",nan
d121ec88-8fdd-4481-b50a-cd2afad7b907,TICKETITEM_DONE,40,2021-09-22 10:52:21.932232,2021-09-22 13:06:14.361074,2021-09-22 12:33:40.316361+00:00,2021-09-22 12:33:40.316361,2021-09-22 12:33:49.734328,2021-09-22 12:33:49.734328,2021-09-22 12:34:20.604049,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,2214382a-503d-4fb8-94e8-e59654eca8df,84000,98794,0.0,nan,6,1,"10, 40, 90, 100, 130, 140",nan
c5a47362-0d42-4191-abdd-760366e7374d,TICKETITEM_DONE,90,2021-09-22 10:52:21.933132,2021-09-22 13:06:14.361339,2021-09-22 12:34:25.268874+00:00,2021-09-22 12:34:25.268877,2021-09-22 12:34:34.501849,2021-09-22 12:34:34.501849,2021-09-22 12:34:54.600868,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,2214382a-503d-4fb8-94e8-e59654eca8df,50000,54758,0.0,nan,6,2,"10, 40, 90, 100, 130, 140",nan
1544d9f8-1da8-4cc1-bb46-cd96718f1086,TICKETITEM_DONE,100,2021-09-22 10:52:21.933939,2021-09-22 13:06:14.361614,2021-09-22 12:34:54.649710+00:00,2021-09-22 12:34:54.649711,2021-09-22 12:35:02.702383,2021-09-22 12:35:02.702383,2021-09-22 12:35:14.537296,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,2214382a-503d-4fb8-94e8-e59654eca8df,48000,49606,0.0,nan,6,3,"10, 40, 90, 100, 130, 140",nan
a85c4840-4e45-4c98-8d9e-d0129c3a3940,TICKETITEM_DONE,130,2021-09-22 10:52:21.934903,2021-09-22 13:06:14.361872,2021-09-22 12:35:14.623920+00:00,2021-09-22 12:35:14.623921,2021-09-22 12:35:23.635491,2021-09-22 12:35:23.635491,2021-09-22 12:35:38.629261,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,2214382a-503d-4fb8-94e8-e59654eca8df,2000,1614,0.0,nan,6,4,"10, 40, 90, 100, 130, 140",nan
fdefa1b2-3863-4bac-b2fa-13494d5e4ca4,TICKETITEM_DONE,140,2021-09-22 10:52:21.935757,2021-09-22 13:06:14.362115,2021-09-22 12:35:38.680388+00:00,2021-09-22 12:35:38.680389,2021-09-22 12:35:46.706525,2021-09-22 12:35:46.706525,2021-09-22 12:37:45.573599,None,False,e31c5ea0-00ba-4fb3-9bd6-185237ca1ceb,2214382a-503d-4fb8-94e8-e59654eca8df,60000,31607,0.0,nan,6,5,"10, 40, 90, 100, 130, 140",nan
5f419843-5cbb-459e-af63-87ef1bbbd779,TICKETITEM_DONE,10,2021-09-22 11:13:31.788470,2021-09-22 12:21:55.559681,2021-09-22 12:14:05.058175+00:00,2021-09-22 12:14:05.058175,2021-09-22 12:14:15.099972,2021-09-22 12:14:15.099972,2021-09-22 12:14:47.405745,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,cf453289-b0ec-4065-bbc0-d709bb46b628,144000,157600,0.0,nan,8,0,"10, 50, 90, 100, 120, 140, 140, 150",nan
b67d6e5b-094c-4f29-b255-916ba0521d46,TICKETITEM_DONE,50,2021-09-22 11:13:31.793366,2021-09-22 12:21:55.560129,2021-09-22 12:14:47.584267+00:00,2021-09-22 12:14:47.584267,2021-09-22 12:14:57.159692,2021-09-22 12:14:57.159693,2021-09-22 12:15:26.710778,None,False,ad97a5b1-2c4a-464a-8942-cecfddca6225,cf453289-b0ec-4065-bbc0-d709bb46b628,84000,87524,0.0,nan,8,1,"10, 50, 90, 100, 120, 140, 140, 150",nan
56079942-eec2-4ee9-8f86-78d8d9041c9f,TICKETITEM_DONE,90,2021-09-22 11:13:31.795554,2021-09-22 12:21:55.560580,2021-09-22 12:15:26.849522+00:00,2021-09-22 12:15:26.849523,2021-09-22 12:15:36.583176,2021-09-22 12:15:36.583176,2021-09-22 12:15:59.108745,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,cf453289-b0ec-4065-bbc0-d709bb46b628,50000,72237,0.0,nan,8,2,"10, 50, 90, 100, 120, 140, 140, 150",nan
f99c7213-68ca-4b3d-84d5-a114d00affe6,TICKETITEM_DONE,100,2021-09-22 11:13:31.797536,2021-09-22 12:21:55.560974,2021-09-22 12:16:01.692311+00:00,2021-09-22 12:16:01.692311,2021-09-22 12:16:10.071590,2021-09-22 12:16:10.071590,2021-09-22 12:16:21.126172,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,cf453289-b0ec-4065-bbc0-d709bb46b628,40000,43535,0.0,nan,8,3,"10, 50, 90, 100, 120, 140, 140, 150",nan
a3879fde-27e7-40f5-935c-db4beed8415a,TICKETITEM_DONE,120,2021-09-22 11:13:31.801716,2021-09-22 12:21:55.561377,2021-09-22 12:16:21.245023+00:00,2021-09-22 12:16:21.245023,2021-09-22 12:16:30.748887,2021-09-22 12:16:30.748887,2021-09-22 12:16:46.264208,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,cf453289-b0ec-4065-bbc0-d709bb46b628,15000,15139,0.0,nan,8,4,"10, 50, 90, 100, 120, 140, 140, 150",nan
97585337-2347-4dc9-9e17-b2262e31a12f,TICKETITEM_DONE,140,2021-09-22 11:13:31.803878,2021-09-22 12:21:55.561791,2021-09-22 12:16:46.336896+00:00,2021-09-22 12:16:46.336896,2021-09-22 12:16:54.981794,2021-09-22 12:16:54.981794,2021-09-22 12:19:38.054291,None,False,5345f17d-a10d-4bec-ae3c-f6cffcc539be,cf453289-b0ec-4065-bbc0-d709bb46b628,60000,53276,0.0,nan,8,5,"10, 50, 90, 100, 120, 140, 140, 150",nan
1b2c139e-0546-4387-a08c-d2b0ac8b2177,TICKETITEM_DONE,140,2021-09-22 11:13:31.807173,2021-09-22 12:21:55.562185,2021-09-22 12:20:25.198512+00:00,2021-09-22 12:20:25.198512,2021-09-22 12:20:37.455435,2021-09-22 12:20:37.455436,2021-09-22 12:20:48.936719,None,False,7148f280-0f82-4195-9b40-c3358b7fff32,cf453289-b0ec-4065-bbc0-d709bb46b628,15000,19843,0.0,nan,8,6,"10, 50, 90, 100, 120, 140, 140, 150",nan
6350d3b2-3ff4-4dde-96c6-8f700c958fba,TICKETITEM_DONE,150,2021-09-22 11:13:31.809509,2021-09-22 12:21:55.562571,2021-09-22 12:20:58.552447+00:00,2021-09-22 12:20:58.552447,2021-09-22 12:21:06.498757,2021-09-22 12:21:06.498758,2021-09-22 12:21:30.324713,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,cf453289-b0ec-4065-bbc0-d709bb46b628,7000,8035,0.0,nan,8,7,"10, 50, 90, 100, 120, 140, 140, 150",nan
6480f882-846c-4381-8f49-5cc191f4e82a,TICKETITEM_DONE,10,2021-09-22 11:21:42.498125,2021-09-22 11:48:55.534837,2021-09-22 11:44:11.441140+00:00,2021-09-22 11:44:11.441140,2021-09-22 11:44:21.569290,2021-09-22 11:44:21.569290,2021-09-22 11:44:53.666842,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,5b70bf72-7724-402a-89c8-e323f1f6eba3,120000,134145,0.0,nan,6,0,"10, 50, 60, 100, 120, 140",nan
a2398cba-3653-4509-918b-72289086a823,TICKETITEM_DONE,50,2021-09-22 11:21:42.505763,2021-09-22 11:48:55.535299,2021-09-22 11:44:53.820904+00:00,2021-09-22 11:44:53.820904,2021-09-22 11:45:02.960257,2021-09-22 11:45:02.960257,2021-09-22 11:45:36.486251,None,False,ad97a5b1-2c4a-464a-8942-cecfddca6225,5b70bf72-7724-402a-89c8-e323f1f6eba3,84000,95473,0.0,nan,6,1,"10, 50, 60, 100, 120, 140",nan
233373be-cb0c-430d-8b8d-988deede8703,TICKETITEM_DONE,60,2021-09-22 11:21:42.510451,2021-09-22 11:48:55.535797,2021-09-22 11:45:40.736540+00:00,2021-09-22 11:45:40.736540,2021-09-22 11:45:48.833819,2021-09-22 11:45:48.833819,2021-09-22 11:47:03.950233,None,False,f1f0a3a7-0f9f-4912-81bd-8e2b97f54b52,5b70bf72-7724-402a-89c8-e323f1f6eba3,100000,100265,0.0,nan,6,2,"10, 50, 60, 100, 120, 140",nan
ff516fc8-91f7-4c69-bd72-376ca93a1100,TICKETITEM_DONE,100,2021-09-22 11:21:42.514828,2021-09-22 11:48:55.536338,2021-09-22 11:47:12.706350+00:00,2021-09-22 11:47:12.706350,2021-09-22 11:47:21.980872,2021-09-22 11:47:21.980873,2021-09-22 11:47:32.081860,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,5b70bf72-7724-402a-89c8-e323f1f6eba3,40000,42702,0.0,nan,6,3,"10, 50, 60, 100, 120, 140",nan
223d2c0c-19ea-44c7-bc5c-90d2d2c870f7,TICKETITEM_DONE,120,2021-09-22 11:21:42.518783,2021-09-22 11:48:55.536671,2021-09-22 11:47:32.275353+00:00,2021-09-22 11:47:32.275353,2021-09-22 11:47:41.666735,2021-09-22 11:47:41.666735,2021-09-22 11:48:00.188787,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,5b70bf72-7724-402a-89c8-e323f1f6eba3,15000,15067,0.0,nan,6,4,"10, 50, 60, 100, 120, 140",nan
a79b9313-1294-4498-acc9-4e443c678001,TICKETITEM_DONE,140,2021-09-22 11:21:42.523235,2021-09-22 11:48:55.537170,2021-09-22 11:48:00.370487+00:00,2021-09-22 11:48:00.370488,2021-09-22 11:48:09.008079,2021-09-22 11:48:09.008079,2021-09-22 11:48:32.617709,None,False,5345f17d-a10d-4bec-ae3c-f6cffcc539be,5b70bf72-7724-402a-89c8-e323f1f6eba3,50000,56044,0.0,nan,6,5,"10, 50, 60, 100, 120, 140",nan
030bf370-a8e7-48b1-9b27-aeeb90915f5a,TICKETITEM_DONE,10,2021-09-22 11:32:42.008072,2021-09-22 12:00:06.927096,2021-09-22 11:56:01.863198+00:00,2021-09-22 11:56:01.863198,2021-09-22 11:56:12.256179,2021-09-22 11:56:12.256179,2021-09-22 11:56:44.303353,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,5aa1fd25-bfa9-433f-8a5e-6019ce994183,120000,130959,0.0,nan,7,0,"10, 30, 70, 90, 100, 120, 150",nan
cc135977-1f3f-4e46-a171-b0846feccf16,TICKETITEM_DONE,30,2021-09-22 11:32:42.013617,2021-09-22 12:00:06.928774,2021-09-22 11:56:44.514069+00:00,2021-09-22 11:56:44.514069,2021-09-22 11:56:53.232325,2021-09-22 11:56:53.232326,2021-09-22 11:57:17.605302,None,False,8300fc64-5d3e-45cb-9f0d-9cfed6c635c7,5aa1fd25-bfa9-433f-8a5e-6019ce994183,70000,91975,0.0,nan,7,1,"10, 30, 70, 90, 100, 120, 150",nan
f89d4854-702e-4e66-a408-ffb9894ef7dc,TICKETITEM_DONE,70,2021-09-22 11:32:42.017996,2021-09-22 12:00:06.930862,2021-09-22 11:57:20.607833+00:00,2021-09-22 11:57:20.607833,2021-09-22 11:57:30.057190,2021-09-22 11:57:30.057190,2021-09-22 11:57:40.961732,None,False,173635e7-80be-452c-966b-8bccaa7cd016,5aa1fd25-bfa9-433f-8a5e-6019ce994183,80000,81560,0.0,nan,7,2,"10, 30, 70, 90, 100, 120, 150",nan
a70bfbad-1a19-4026-8533-a84f683cd6f0,TICKETITEM_DONE,90,2021-09-22 11:32:42.027192,2021-09-22 12:00:06.932624,2021-09-22 11:57:41.095582+00:00,2021-09-22 11:57:41.095582,2021-09-22 11:57:50.182899,2021-09-22 11:57:50.182899,2021-09-22 11:58:13.460643,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,5aa1fd25-bfa9-433f-8a5e-6019ce994183,50000,60265,0.0,nan,7,3,"10, 30, 70, 90, 100, 120, 150",nan
4b34c377-53c1-4a6a-886c-359539a678a0,TICKETITEM_DONE,100,2021-09-22 11:32:42.032137,2021-09-22 12:00:06.934381,2021-09-22 11:58:15.743307+00:00,2021-09-22 11:58:15.743307,2021-09-22 11:58:23.810060,2021-09-22 11:58:23.810061,2021-09-22 11:58:33.835930,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,5aa1fd25-bfa9-433f-8a5e-6019ce994183,40000,40511,0.0,nan,7,4,"10, 30, 70, 90, 100, 120, 150",nan
a0e62574-6c82-40d3-a6f1-b91ea3845664,TICKETITEM_DONE,120,2021-09-22 11:32:42.037186,2021-09-22 12:00:06.935592,2021-09-22 11:58:33.941285+00:00,2021-09-22 11:58:33.941285,2021-09-22 11:58:43.216794,2021-09-22 11:58:43.216794,2021-09-22 11:59:00.384410,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,5aa1fd25-bfa9-433f-8a5e-6019ce994183,15000,15384,0.0,nan,7,5,"10, 30, 70, 90, 100, 120, 150",nan
b5cacd23-e318-41bf-ab03-7499412e8a58,TICKETITEM_DONE,150,2021-09-22 11:32:42.041335,2021-09-22 12:00:06.937276,2021-09-22 11:59:13.472927+00:00,2021-09-22 11:59:13.472928,2021-09-22 11:59:24.504552,2021-09-22 11:59:24.504552,2021-09-22 11:59:42.069742,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,5aa1fd25-bfa9-433f-8a5e-6019ce994183,7000,8692,0.0,nan,7,6,"10, 30, 70, 90, 100, 120, 150",nan
dc2c0672-45f9-4be1-8029-4416fc4a5c27,TICKETITEM_DONE,10,2021-09-22 11:44:39.947745,2021-09-22 11:53:34.553572,2021-09-22 11:47:02.355785+00:00,2021-09-22 11:47:02.355785,2021-09-22 11:47:12.675912,2021-09-22 11:47:12.675913,2021-09-22 11:47:47.645411,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,ce364133-7efc-4cf6-a47c-0817a19078d6,144000,161749,0.0,nan,6,0,"10, 40, 60, 100, 120, 140",nan
28d590fa-4812-43ec-b88f-c4b63559d291,TICKETITEM_DONE,40,2021-09-22 11:44:39.949032,2021-09-22 11:53:34.553980,2021-09-22 11:47:47.850971+00:00,2021-09-22 11:47:47.850971,2021-09-22 11:47:56.821225,2021-09-22 11:47:56.821226,2021-09-22 11:48:21.194578,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,ce364133-7efc-4cf6-a47c-0817a19078d6,70000,79562,0.0,nan,6,1,"10, 40, 60, 100, 120, 140",nan
